No.,PosX,PosY,PosZ,Rx,Ry,Rz,DWNx,DWNy,DWNz,Lx,Ly,Lz,
1247,0.119536918,0.204450795,0.189251233,0.124493423,0.211409493,0.198648014,0.110015932,0.199632658,0.197841274,0.114580413,0.197492096,0.179854452,
1248,0.123711589,0.199253014,0.190821219,0.128548105,0.205923066,0.200486033,0.114256644,0.193962603,0.199203822,0.118875073,0.192582961,0.181156405,
1249,0.127965658,0.194066712,0.192205,0.132659692,0.200446253,0.202132615,0.118571973,0.188310123,0.200345808,0.123271623,0.187687172,0.182277385,
1250,0.132301082,0.188904315,0.193414918,0.136832772,0.19498999,0.203599149,0.122966836,0.182689137,0.201282315,0.127769392,0.18281864,0.183230686,
1251,0.136719822,0.183777233,0.19446274,0.141071744,0.18956461,0.204896196,0.127445877,0.177112671,0.202027808,0.1323679,0.177989856,0.184029283,
1252,0.141223808,0.178695918,0.195359877,0.145380937,0.184179968,0.206033846,0.132013397,0.171592849,0.202596397,0.137066679,0.173211867,0.184685908,
1253,0.145814712,0.173669945,0.196117411,0.149764311,0.178845437,0.207021771,0.136673123,0.166140918,0.203002,0.141865114,0.168494454,0.185213051,
1254,0.150493973,0.168708096,0.196746288,0.154225537,0.173569986,0.20786957,0.141428205,0.160767315,0.203258466,0.146762408,0.163846206,0.185623005,
1255,0.15526263,0.163818329,0.197257315,0.158767805,0.168362135,0.20858682,0.146281014,0.15548163,0.203379603,0.151757456,0.159274523,0.18592781,
1256,0.160121315,0.159007822,0.197661288,0.163393876,0.163229873,0.20918321,0.151233164,0.150292521,0.203379384,0.156848754,0.15478577,0.186139365,
1257,0.165070164,0.154282849,0.197968863,0.168105896,0.158180657,0.209668497,0.156285397,0.145207616,0.20327174,0.162034433,0.150385042,0.186269229,
1258,0.170108836,0.149648877,0.198190699,0.172905553,0.153221311,0.210052664,0.161437699,0.140233507,0.203070712,0.167312118,0.146076443,0.186328734,
1259,0.175236411,0.145110397,0.198337247,0.177793175,0.148358206,0.21034577,0.166688603,0.135375877,0.202789959,0.172679647,0.141862588,0.186328723,
1260,0.180451822,0.140671479,0.198419178,0.182770143,0.143597928,0.210558016,0.172039452,0.130637589,0.202444795,0.1781335,0.137745031,0.18628034,
1261,0.18575411,0.136336014,0.198446507,0.187836757,0.138946194,0.210699657,0.177489329,0.126022288,0.202048301,0.183671462,0.133725833,0.186193356,
1262,0.191142438,0.13210789,0.198428712,0.192994606,0.13440894,0.210780415,0.183038589,0.121532726,0.201614,0.18929027,0.129806841,0.18607701,
1263,0.196615877,0.127990863,0.198374616,0.19824469,0.129992066,0.210809733,0.18868674,0.117171699,0.201154356,0.194987064,0.125989661,0.1859395,
1264,0.202173452,0.123988603,0.198292521,0.203587749,0.12570149,0.21079675,0.194433096,0.11294174,0.200681247,0.200759155,0.122275716,0.185788291,
1265,0.207814082,0.120104767,0.198190219,0.209024227,0.121543207,0.210750329,0.200276644,0.108845274,0.200205932,0.206603937,0.118666327,0.18563011,
1266,0.213536658,0.116343082,0.19807511,0.21455422,0.117523344,0.210679136,0.206216233,0.104884685,0.199739096,0.212519095,0.11516282,0.185471083,
1267,0.219339932,0.112707342,0.197954123,0.220177484,0.11364812,0.2105915,0.212250534,0.101062342,0.199290877,0.218502379,0.111766565,0.185316747,
1268,0.225222603,0.109201534,0.197833877,0.225893404,0.109923974,0.210495561,0.218378082,0.097380808,0.198870945,0.224551801,0.108479095,0.185172193,
1269,0.231183288,0.105829822,0.19772063,0.231700965,0.10635752,0.210399104,0.224597411,0.093842781,0.198488466,0.23066561,0.105302124,0.185042157,
1270,0.237220507,0.102596726,0.197620356,0.237598738,0.102955768,0.21030965,0.230906932,0.090451425,0.198152192,0.236842275,0.102237684,0.184931062,
1271,0.243332616,0.099507041,0.197538781,0.243584775,0.099725951,0.210234387,0.237305027,0.087210274,0.197870534,0.243080458,0.099288131,0.184843175,
1272,0.249517918,0.096566041,0.197481397,0.249656729,0.096675782,0.210180165,0.243790096,0.084123548,0.197651534,0.249379107,0.0964563,0.184782629,
1273,0.255774493,0.093779438,0.197453521,0.255811615,0.093813398,0.210153419,0.250360411,0.081196205,0.197503,0.255737371,0.093745479,0.184753622,
1274,0.262100219,0.091153493,0.197460288,0.262045812,0.091147448,0.210160173,0.257014151,0.078434082,0.197432452,0.262154626,0.091159538,0.184760402,
1275,0.268492753,0.08869511,0.197506918,0.268358603,0.088686054,0.210206207,0.263747849,0.07584463,0.19744763,0.268626904,0.088704165,0.184807629,
1276,0.274949123,0.086410466,0.197582959,0.274800775,0.086405183,0.210282095,0.270554589,0.073435973,0.197526219,0.275097472,0.086415749,0.184883823,
1277,0.281464575,0.084299959,0.197654562,0.281328787,0.084290713,0.210353838,0.277416781,0.071213137,0.197601753,0.281600364,0.084309205,0.184955286,
1278,0.288033507,0.082362151,0.19772,0.28790972,0.082349514,0.21041939,0.284329781,0.069173808,0.197670781,0.288157294,0.082374787,0.18502061,
1279,0.294650671,0.080595795,0.197779466,0.294538568,0.080580237,0.210478958,0.291288863,0.067316164,0.197733521,0.294762774,0.080611352,0.185079974,
1280,0.301311082,0.078999973,0.197833137,0.301210333,0.078981951,0.210532731,0.298289575,0.065638795,0.197790205,0.301411831,0.079017994,0.185133543,
1281,0.308009959,0.077574027,0.197881205,0.307920259,0.077553936,0.210580875,0.305327781,0.064140603,0.197841014,0.308099659,0.077594119,0.185181536,
1282,0.314742726,0.07631763,0.197923822,0.314663783,0.076295862,0.210623555,0.312399575,0.062820932,0.197886123,0.314821669,0.076339398,0.185224089,
1283,0.321504986,0.075230808,0.197961123,0.321436521,0.075207707,0.21066092,0.319501288,0.061679562,0.197925671,0.321573452,0.07525391,0.185261326,
1284,0.328292411,0.074313973,0.19799326,0.328234156,0.074289881,0.210693108,0.32662937,0.060716712,0.197959836,0.328350666,0.074338065,0.185293413,
1285,0.33510074,0.073567918,0.198020356,0.335052442,0.073543153,0.210720242,0.333780384,0.05993311,0.19798874,0.335149038,0.073592683,0.18532047,
1286,0.34192574,0.07299389,0.198042562,0.341887157,0.072968732,0.210742473,0.340950973,0.059330014,0.198012534,0.341964322,0.073019049,0.185342651,
1287,0.348763137,0.072593548,0.198059959,0.348734054,0.072568288,0.210759895,0.348137808,0.058909233,0.198031301,0.34879222,0.072618808,0.185360022,
1288,0.355608575,0.072369096,0.198072671,0.355588776,0.072343988,0.210772633,0.355337562,0.058673178,0.198045178,0.355628375,0.072394204,0.185372709,
1289,0.362457534,0.072323205,0.198080795,0.362446828,0.072298504,0.210780769,0.362546767,0.05862489,0.198054233,0.36246824,0.072347907,0.18538082,
1290,0.369305288,0.072459137,0.198084411,0.369303497,0.072435096,0.210784386,0.369761863,0.058768137,0.198058548,0.369307078,0.072483178,0.185384436,
1291,0.376146836,0.072780753,0.198083616,0.376153783,0.072757589,0.210783591,0.376979,0.059107452,0.198058219,0.376139889,0.072803918,0.185383642,
1292,0.382976753,0.073292534,0.198078466,0.382992298,0.073270538,0.21077844,0.384194233,0.059648137,0.198053342,0.382961209,0.073314531,0.185378491,
1293,0.389789479,0.073997288,0.198069082,0.389813267,0.07397665,0.210769044,0.391390932,0.060392616,0.198043973,0.389765692,0.074017925,0.18536912,
1294,0.396579699,0.074893274,0.198055644,0.396611347,0.074874148,0.210755593,0.398560644,0.061338658,0.198030301,0.39654805,0.0749124,0.185355695,
1295,0.403342425,0.075977479,0.198038342,0.40338149,0.075960004,0.210738266,0.405696452,0.062482658,0.198012534,0.403303359,0.075994955,0.185338419,
1296,0.410072932,0.077246466,0.198017438,0.410118931,0.077230756,0.210717349,0.412792767,0.063820589,0.197990986,0.410026932,0.077262176,0.185317527,
1297,0.416766767,0.07869637,0.197993137,0.416819218,0.078682501,0.210693023,0.419844384,0.065347959,0.197965849,0.416714316,0.078710238,0.185293251,
1298,0.423419863,0.080323027,0.197965726,0.423478232,0.080311013,0.210665586,0.426846562,0.067059945,0.197937438,0.423361494,0.080335042,0.185265866,
1299,0.430028452,0.082121945,0.197935493,0.430092193,0.082111785,0.210635328,0.433794986,0.068951342,0.197906055,0.429964711,0.082132105,0.185235658,
1300,0.436589137,0.084088384,0.197902712,0.436657692,0.084080027,0.210602522,0.440685808,0.071016699,0.197872,0.436520582,0.08409674,0.185202903,
1301,0.443098877,0.086217397,0.197867699,0.443171648,0.086210755,0.210567483,0.447515616,0.07325037,0.197835603,0.443026106,0.086224039,0.185167915,
1302,0.449555,0.08850389,0.197830795,0.449631391,0.088498823,0.210530566,0.454281507,0.075646534,0.197797233,0.44947861,0.088508958,0.185131023,
1303,0.455955151,0.090942658,0.197792329,0.456034526,0.090938975,0.210492075,0.46098089,0.078199301,0.197757219,0.455875776,0.090946341,0.185092583,
1304,0.462297356,0.093528397,0.197752685,0.462379081,0.093525883,0.210452418,0.467611726,0.080902685,0.197715986,0.462215632,0.093530912,0.185052952,
1305,0.468579959,0.096255781,0.197712233,0.468663347,0.096254143,0.210411953,0.474172274,0.083750699,0.19767389,0.468496571,0.096257419,0.185012512,
1306,0.474801603,0.099119466,0.197671384,0.474885969,0.099118361,0.210371104,0.480661178,0.08673737,0.197631384,0.474717237,0.099120571,0.184971663,
1307,0.480961288,0.102114137,0.197630589,0.481046022,0.102113235,0.21033031,0.487077863,0.089856973,0.197588904,0.480876553,0.102115039,0.184930868,
1308,0.487058,0.105235014,0.197588932,0.487122808,0.105222301,0.210288754,0.493422699,0.093104836,0.197544315,0.486993192,0.105247726,0.184889109,
1309,0.493090808,0.108477712,0.197605137,0.49295756,0.10841039,0.210304261,0.499695164,0.09647626,0.197610808,0.493224057,0.108545035,0.184906013,
1310,0.499057123,0.111838,0.197752219,0.498634924,0.111784622,0.210445082,0.505891137,0.099967137,0.197929616,0.499479322,0.111891378,0.185059357,
1311,0.504952507,0.115313479,0.19802737,0.504193275,0.115362362,0.210704561,0.512002712,0.103577699,0.198494849,0.505711738,0.115264597,0.185350179,
1312,0.510771616,0.118903699,0.198425452,0.509624133,0.119136032,0.211071375,0.518019411,0.107312151,0.199296068,0.5119191,0.118671365,0.185779529,
1313,0.516508397,0.122609671,0.198940753,0.514920516,0.123100018,0.211531546,0.523928384,0.11117774,0.20032174,0.518096278,0.122119324,0.186349961,
1314,0.522156178,0.126433425,0.199566726,0.520076197,0.127249501,0.212068631,0.529714795,0.115183877,0.201558603,0.524236159,0.125617348,0.187064821,
1315,0.527707973,0.13037763,0.200295589,0.525086185,0.131580028,0.212663713,0.535362247,0.11934137,0.202991055,0.530329761,0.129175232,0.187927465,
1316,0.533156726,0.134445164,0.201118055,0.529947233,0.136087046,0.213295628,0.540853356,0.123661534,0.204600507,0.536366219,0.132803283,0.188940482,
1317,0.538495781,0.138638726,0.202022959,0.534658463,0.140765328,0.213941122,0.546170795,0.128155575,0.206364644,0.542333099,0.136512124,0.190104796,
1318,0.543719274,0.142960356,0.202997014,0.539221937,0.145608598,0.214575045,0.551297904,0.13283374,0.208257096,0.548216611,0.140312114,0.191418982,
1319,0.548822726,0.147411082,0.204024699,0.543643603,0.150608841,0.215171044,0.556220397,0.137704685,0.210246658,0.55400185,0.144213324,0.192878353,
1320,0.553803712,0.151990384,0.205087767,0.547934992,0.155758639,0.21570136,0.560926781,0.142775,0.21229826,0.559672433,0.148222128,0.194474174,
1321,0.558663219,0.156695479,0.206163781,0.552112966,0.161047503,0.216135948,0.565412219,0.148049247,0.214370247,0.565213473,0.152343456,0.196191614,
1322,0.563406055,0.161520945,0.207227384,0.55620231,0.166459543,0.216447279,0.569680603,0.153525973,0.216412315,0.5706098,0.156582347,0.198007488,
1323,0.568041219,0.166458342,0.208251315,0.560228205,0.17197667,0.216605642,0.573741466,0.15920163,0.218375534,0.575854234,0.160940015,0.199896988,
1324,0.572582055,0.171496014,0.209207288,0.564221696,0.177575478,0.216585264,0.577614452,0.165067151,0.220207164,0.580942414,0.165416549,0.201829312,
1325,0.577045918,0.176619096,0.210067014,0.56821651,0.183228036,0.216364118,0.581327836,0.171108205,0.22185463,0.585875326,0.170010156,0.203769909,
1326,0.581453767,0.181809438,0.210803507,0.572247512,0.188901753,0.215925417,0.584917699,0.177304411,0.223267795,0.590660023,0.174717123,0.205681597,
1327,0.585829055,0.187045945,0.211392342,0.576348606,0.194560205,0.215258464,0.588425959,0.183629164,0.224401342,0.595309503,0.179531685,0.207526221,
1328,0.590196726,0.192304959,0.211812795,0.58055119,0.200164227,0.214359449,0.591898137,0.190049699,0.225216959,0.599842262,0.184445691,0.20926614,
1329,0.594581877,0.19756089,0.212048836,0.584882493,0.205673396,0.213231739,0.595380658,0.196527589,0.225685068,0.60428126,0.189448384,0.210865932,
1330,0.59900863,0.202786959,0.212089658,0.589364745,0.211047941,0.211885454,0.598918329,0.20302011,0.225786,0.608652515,0.194525977,0.212293861,
1331,0.603499644,0.207955521,0.211930096,0.594016833,0.216251859,0.2103373,0.602551932,0.209479589,0.225510658,0.612982454,0.199659182,0.213522892,
1332,0.608075507,0.213039027,0.211572315,0.59885203,0.221252244,0.208612478,0.606317151,0.215853945,0.224862795,0.617298983,0.20482581,0.214532152,
1333,0.612754493,0.218010644,0.211026315,0.603881511,0.226024064,0.206743177,0.610246151,0.222092685,0.223859767,0.621627475,0.209997223,0.215309454,
1334,0.61755274,0.222844726,0.210307959,0.609111228,0.230547289,0.204767089,0.614369274,0.228148205,0.222530521,0.625994252,0.215142163,0.215848829,
1335,0.622483356,0.227518014,0.209438068,0.61454197,0.234807941,0.202723807,0.618710507,0.233977548,0.220913808,0.630424742,0.220228087,0.21615233,
1336,0.627556027,0.232010466,0.208441466,0.620169707,0.238798501,0.200653343,0.623287123,0.239544014,0.219056288,0.634942347,0.22522243,0.216229588,
1337,0.632776836,0.236305808,0.207345918,0.625986057,0.242517912,0.198594627,0.62810926,0.244818329,0.217010452,0.639567615,0.230093705,0.216097208,
1338,0.638148315,0.240391986,0.206180849,0.631979074,0.24597135,0.196583917,0.633180205,0.249779507,0.214832137,0.644317556,0.234812622,0.215777782,
1339,0.643669658,0.244261219,0.204976329,0.638134032,0.249169604,0.194653794,0.638496767,0.254415041,0.212578534,0.649205283,0.239352834,0.215298863,
1340,0.64933711,0.247909904,0.203762027,0.644434427,0.252128247,0.19283228,0.644050096,0.258720795,0.210306068,0.654239792,0.243691561,0.214691774,
1341,0.655144329,0.251338315,0.202566274,0.650862676,0.254866743,0.191142281,0.649826562,0.262700425,0.208068658,0.659425981,0.247809887,0.213990267,
1342,0.661083055,0.254550041,0.201415493,0.657401185,0.257407351,0.189601534,0.655809123,0.266364384,0.205916534,0.664764924,0.251692732,0.213229452,
1343,0.667143534,0.257551425,0.200333699,0.664032949,0.259774179,0.188222814,0.661978219,0.269728726,0.203895315,0.67025412,0.255328671,0.212444584,
1344,0.673315178,0.26035074,0.199342356,0.670742539,0.261992494,0.187014492,0.668313932,0.272813932,0.202045822,0.675887817,0.258708985,0.211670221,
1345,0.679586589,0.262957973,0.198459082,0.677511219,0.264083688,0.185980481,0.674788644,0.275641041,0.200401219,0.68166196,0.261832257,0.210937683,
1346,0.685945356,0.265386205,0.197698644,0.684327706,0.266076311,0.185121008,0.681378795,0.278236452,0.198991027,0.687563006,0.2646961,0.210276279,
1347,0.692379589,0.267648685,0.19707363,0.691181281,0.267996894,0.184435085,0.688063123,0.280626849,0.197840466,0.693577898,0.267300476,0.209712175,
1348,0.698878425,0.269757068,0.196595233,0.698064101,0.269869743,0.183921865,0.694824438,0.282836658,0.196972,0.699692749,0.269644394,0.209268601,
1349,0.705432123,0.271720356,0.196273411,0.704971215,0.271715517,0.18358178,0.701648548,0.284885438,0.196405795,0.705893032,0.271725195,0.208965042,
1350,0.712032096,0.273543726,0.196116493,0.711860176,0.27353876,0.183417662,0.708524342,0.286785562,0.196158808,0.712204016,0.273548692,0.208815325,
1351,0.718670671,0.275228014,0.196053233,0.718546237,0.275236688,0.183353842,0.715442397,0.288540753,0.196093959,0.718795106,0.27521934,0.208752623,
1352,0.725343288,0.276771808,0.195988521,0.725217012,0.276781143,0.183289156,0.722397658,0.290149932,0.196027658,0.725469564,0.276762474,0.208687886,
1353,0.732047205,0.278173425,0.195922164,0.731917538,0.278183762,0.183222825,0.729387685,0.291611356,0.19596026,0.732176872,0.278163087,0.208621504,
1354,0.738779589,0.279431096,0.19585326,0.738644791,0.279442754,0.183153984,0.736409877,0.292923151,0.195890795,0.738914387,0.279419437,0.208552536,
1355,0.745537534,0.28054289,0.195780918,0.745395917,0.2805562,0.183081718,0.743461575,0.29408326,0.19581826,0.745679152,0.280529581,0.208480118,
1356,0.75231811,0.281506808,0.195704233,0.752168021,0.281522163,0.183005135,0.750540041,0.295089507,0.195741671,0.752468198,0.281491454,0.208403331,
1357,0.75911826,0.282320712,0.195622342,0.758958101,0.282338518,0.182923371,0.757642411,0.295939562,0.195660055,0.75927842,0.282302907,0.208321314,
1358,0.765934822,0.282982438,0.195534356,0.765763016,0.283003139,0.182835537,0.764765658,0.296631027,0.195572425,0.766106628,0.282961737,0.208233175,
1359,0.772764507,0.283489699,0.195439425,0.772579874,0.283513803,0.182740784,0.771906534,0.297161384,0.195477849,0.772949139,0.283465594,0.208138066,
1360,0.779603918,0.283840671,0.195337452,0.779407995,0.283868827,0.182638989,0.779059411,0.297528425,0.195376205,0.779799841,0.283812515,0.208035915,
1361,0.786449493,0.284034589,0.195229877,0.786245468,0.28406738,0.182531553,0.786219726,0.297731233,0.195268932,0.786653519,0.284001798,0.2079282,
1362,0.793297644,0.284070918,0.195118397,0.793088691,0.284108751,0.182420175,0.793383548,0.297769219,0.195157795,0.793506597,0.284033085,0.207816619,
1363,0.800144795,0.283949274,0.195004644,0.799934102,0.283992365,0.18230646,0.800547041,0.297641945,0.195044425,0.800355488,0.283906183,0.207702828,
1364,0.806987288,0.283669356,0.19489026,0.806777979,0.28371773,0.182192076,0.807706274,0.297349041,0.194930521,0.807196596,0.283620982,0.207588444,
1365,0.813821466,0.283231055,0.194776836,0.81361664,0.283284547,0.182078601,0.814857315,0.296890397,0.194817671,0.814026291,0.283177562,0.20747507,
1366,0.820643685,0.282634356,0.194665986,0.82044639,0.282692649,0.18196765,0.821996233,0.296265986,0.194707548,0.820840979,0.282576063,0.207364323,
1367,0.827450274,0.281879411,0.194559247,0.82726347,0.281941984,0.181860771,0.829119041,0.295475945,0.194601699,0.827637078,0.281816838,0.207257723,
1368,0.834237562,0.280966548,0.194458151,0.83406413,0.281032715,0.18175951,0.836221767,0.294520644,0.194501685,0.834410993,0.280900381,0.207156792,
1369,0.841001918,0.279896192,0.194364178,0.840844666,0.279965115,0.181665334,0.843300466,0.293400534,0.194409014,0.841159169,0.279827269,0.207063022,
1370,0.847739699,0.278669,0.194278808,0.847601294,0.278739676,0.181579761,0.850351151,0.292116329,0.194325178,0.847878103,0.278598325,0.206977856,
1371,0.854447301,0.277285712,0.194203438,0.854330309,0.277356972,0.181504175,0.857369918,0.290668849,0.194251616,0.854564294,0.277214453,0.206902702,
1372,0.861121151,0.275747315,0.194139452,0.861028009,0.275817864,0.181439985,0.864352836,0.289059192,0.194189699,0.861214292,0.275676767,0.206838919,
1373,0.867757726,0.274054904,0.194088164,0.867690721,0.274123319,0.18138852,0.871296068,0.287288562,0.194140781,0.867824731,0.273986489,0.206787809,
1374,0.874353562,0.272209726,0.194050877,0.874314712,0.272274509,0.181351105,0.878194562,0.285358726,0.194106205,0.874392411,0.272144943,0.206750648,
1375,0.880905521,0.270214137,0.194028603,0.880895843,0.270273929,0.181328742,0.885042849,0.283272918,0.194086932,0.880915198,0.270154345,0.206728463,
1376,0.88741189,0.268074425,0.19402137,0.887430598,0.268128298,0.181321497,0.891830027,0.281040877,0.194082877,0.887393183,0.268020551,0.206721243,
1377,0.893871589,0.265797644,0.194028918,0.893918046,0.265844748,0.181329096,0.898557356,0.278669781,0.194093795,0.893825132,0.26575054,0.20672874,
1378,0.900283616,0.263389986,0.194051055,0.900357251,0.263429394,0.181351334,0.90522537,0.276166014,0.194119356,0.900209982,0.263350578,0.206750775,
1379,0.906647096,0.260856918,0.194087644,0.906747439,0.260887639,0.181388076,0.911834671,0.27353511,0.194159301,0.906546753,0.260826197,0.206787212,
1380,0.912961123,0.258203192,0.194138671,0.91308778,0.258224147,0.181439319,0.918385658,0.270781795,0.194213521,0.912834466,0.258182237,0.206838024,
1381,0.919224767,0.255432932,0.194203438,0.919380507,0.255440907,0.181504391,0.924878685,0.267910096,0.194280616,0.919069027,0.255424956,0.206902486,
1382,0.925436301,0.252549699,0.194318699,0.925838053,0.252474883,0.181625277,0.931312932,0.26492326,0.194431767,0.92503455,0.252624514,0.20701212,
1383,0.931587041,0.249556219,0.194656534,0.9324885,0.249463674,0.181988907,0.937676671,0.261822055,0.195000274,0.930685582,0.249648764,0.207324162,
1384,0.937663644,0.246449068,0.195228959,0.939121083,0.246504631,0.182612982,0.943950959,0.258594603,0.196008781,0.936206205,0.246393506,0.207844936,
1385,0.943650219,0.243217014,0.196017685,0.945722186,0.243567,0.183492729,0.95011074,0.25521463,0.197421671,0.941578252,0.242867027,0.208542641,
1386,0.949528671,0.23984337,0.197002329,0.952271389,0.240614031,0.184626001,0.956125274,0.251646384,0.199199164,0.946785954,0.239072708,0.209378657,
1387,0.955279507,0.236308425,0.198159452,0.958744689,0.23760385,0.1860102,0.961959849,0.247849288,0.201295356,0.951814325,0.235012999,0.210308704,
1388,0.960882671,0.232591548,0.199461849,0.965114997,0.234491468,0.187639508,0.967577534,0.243782274,0.203656973,0.956650345,0.230691628,0.21128419,
1389,0.966318397,0.22867326,0.200878247,0.971352512,0.231230964,0.189502577,0.972941219,0.239407712,0.206222603,0.961284282,0.226115556,0.212253916,
1390,0.971568123,0.22453689,0.202373699,0.977428475,0.227776064,0.191582305,0.978014425,0.234695438,0.20892363,0.965707772,0.221297717,0.213165092,
1391,0.976616849,0.220171918,0.203910726,0.9833074,0.224094694,0.193853964,0.982759507,0.229630055,0.211686575,0.969926299,0.216249142,0.213967488,
1392,0.981457,0.215576671,0.205447452,0.988958153,0.220162425,0.196282649,0.987154836,0.224208164,0.214429904,0.973955847,0.210990917,0.214612255,
1393,0.986088562,0.210757164,0.206939438,0.994353874,0.215963999,0.198823808,0.991194014,0.21843889,0.217067507,0.977823249,0.205550329,0.215055069,
1394,0.990520055,0.205727192,0.208341795,0.999475218,0.211493512,0.201424816,0.994887356,0.212344685,0.219512644,0.981564891,0.199960871,0.215258773,
1395,0.99476926,0.200508219,0.209611658,1.004312294,0.206756022,0.204027264,0.998263192,0.205960918,0.221682822,0.985226226,0.194260416,0.215196051,
1396,0.998863164,0.195128753,0.210710795,1.008866967,0.201767031,0.206569858,1.001368027,0.199334822,0.223504822,0.988859362,0.188490476,0.214851731,
1397,1.002836959,0.18962326,0.211608603,1.013154464,0.196551047,0.208992327,1.004264849,0.192523863,0.22492026,0.992519454,0.182695474,0.214224879,
1398,1.006732247,0.184030575,0.212284507,1.01720285,0.191141483,0.211239691,1.007029055,0.185592685,0.225890534,0.996261643,0.176919668,0.213329323,
1399,1.010594315,0.178391863,0.212729795,1.021051635,0.185578425,0.213266204,1.009743247,0.17860989,0.226400219,1.000136995,0.171205301,0.212193385,
1400,1.014469123,0.172748548,0.212948466,1.024749265,0.179906763,0.215038581,1.012491205,0.171644342,0.226458507,1.004188981,0.165590333,0.210858351,
1401,1.01840026,0.167140055,0.212956781,1.028349694,0.174173912,0.2165378,1.015351932,0.164761384,0.226098397,1.008450826,0.160106198,0.209375762,
1402,1.022426178,0.161601959,0.212781904,1.031908531,0.168427815,0.217760114,1.018394205,0.158019466,0.225374027,1.012943825,0.154776103,0.207803695,
1403,1.026578342,0.156164603,0.212459658,1.035479684,0.162715212,0.218716313,1.021673041,0.151467521,0.224356205,1.017677001,0.149613994,0.206203003,
1404,1.030880014,0.150852219,0.212031836,1.039113424,0.157078394,0.219430195,1.025226986,0.145143493,0.223127164,1.022646604,0.144626044,0.204633476,
1405,1.035344438,0.145681384,0.211541753,1.042856095,0.151551057,0.219932936,1.029077712,0.139072767,0.221774384,1.027832782,0.13981171,0.203150571,
1406,1.03997463,0.140660521,0.211030712,1.046740327,0.146162935,0.220263206,1.033225507,0.133268041,0.220382356,1.033208934,0.135158106,0.201798219,
1407,1.044767767,0.135793041,0.210538384,1.050788532,0.140944517,0.22046323,1.037661329,0.127731836,0.219033562,1.038747002,0.130641565,0.200613537,
1408,1.049716877,0.131078795,0.210101329,1.055016828,0.135922079,0.220577165,1.042368342,0.122458384,0.217804575,1.044416925,0.12623551,0.199625492,
1409,1.054812425,0.126515712,0.209751658,1.059435999,0.131118535,0.220647826,1.04732563,0.117436603,0.216763795,1.05018885,0.121912889,0.198855489,
1410,1.060044123,0.122101822,0.209516082,1.064052739,0.126554912,0.220713901,1.05251174,0.112653795,0.215969781,1.056035508,0.117648732,0.198318264,
1411,1.065402452,0.117837288,0.209414986,1.068878226,0.122245267,0.220807026,1.057908068,0.108099274,0.215469548,1.061926678,0.113429308,0.198022947,
1412,1.07087674,0.113721452,0.209448233,1.073938862,0.118170783,0.220942444,1.063495329,0.103758548,0.21527126,1.067814617,0.109272121,0.197954022,
1413,1.076457151,0.109753082,0.209591877,1.079227529,0.114316281,0.221115425,1.069256534,0.099614589,0.215337712,1.073686773,0.105189883,0.198068329,
1414,1.082139712,0.105936247,0.209815767,1.084726664,0.11067788,0.221309877,1.075185315,0.095660151,0.215620137,1.07955276,0.101194613,0.198321658,
1415,1.087924603,0.102279521,0.210086356,1.090420521,0.107254619,0.22150165,1.081282575,0.091896548,0.216063808,1.085428684,0.097304423,0.198671063,
1416,1.093814233,0.098794945,0.210368068,1.096294048,0.104048618,0.221661404,1.087552849,0.088331685,0.216610479,1.091334418,0.093541273,0.199074733,
1417,1.099811329,0.09549674,0.210624315,1.102330386,0.101064674,0.221757262,1.094002521,0.084976753,0.217200041,1.097292271,0.089928806,0.199491368,
1418,1.105916288,0.092398452,0.210820973,1.10851928,0.098307127,0.221757247,1.10061089,0.081858137,0.217778479,1.103313296,0.086489777,0.199884698,
1419,1.112121945,0.089502411,0.210925068,1.114844559,0.095767016,0.221631702,1.107361973,0.078980068,0.21829226,1.109399332,0.083237806,0.200218435,
1420,1.118417534,0.086805603,0.210906192,1.121286794,0.09343212,0.221353517,1.114235534,0.076339918,0.218692904,1.115548274,0.080179086,0.200458867,
1421,1.124789945,0.084301452,0.210736288,1.127824636,0.091286655,0.220899336,1.12121089,0.073927425,0.218935205,1.121755255,0.077316249,0.20057324,
1422,1.131224068,0.081979932,0.210390288,1.134437016,0.089311273,0.220250225,1.128264452,0.071726479,0.218978644,1.128011121,0.07464859,0.200530351,
1423,1.137703233,0.079827767,0.209846151,1.14110381,0.087483416,0.219391674,1.135370589,0.06971526,0.218787534,1.134302655,0.072172118,0.200300627,
1424,1.144209521,0.077828712,0.209084863,1.147806173,0.085777744,0.218313458,1.142502192,0.067866575,0.218331123,1.140612868,0.069879681,0.199856268,
1425,1.150724219,0.075964151,0.208090329,1.154526942,0.0841667,0.217009272,1.149631438,0.066148726,0.21758326,1.146921496,0.067761602,0.199171385,
1426,1.15722826,0.074213959,0.206849,1.161250934,0.082621524,0.215475754,1.156730562,0.064526932,0.216521973,1.153205586,0.065806394,0.198222246,
1427,1.163702205,0.072557164,0.205349233,1.167964668,0.081112646,0.213711357,1.163771918,0.062964479,0.215128192,1.159439743,0.064001682,0.196987108,
1428,1.170126205,0.070972918,0.203580466,1.174655965,0.07961034,0.21171474,1.170727959,0.061424479,0.213384425,1.165596446,0.062335495,0.195446192,
1429,1.176479644,0.069441479,0.201532384,1.181309962,0.078086027,0.209484095,1.177566589,0.05987274,0.211274575,1.171649326,0.060796932,0.193580672,
